"country","species","indoor_host","outdoor_host","combined_host","host_unit","indoor_biting","outdoor_biting","indoor_outdoor_biting_units","combined_1830_2130","combined_2130_0030","combined_0030_0330","combined_0330_0630","citation"
"Malaysia","Maculatus Group",NA,NA,NA,"",NA,NA,"","","","","","Rahman, W.A., Abu Hassan, A., Adanan, C.R. and Mohd Razha, R. (1995).  A report of Anopheles (Diptera: Culicidae) attracted to cow bait in a malaria endemic village in Peninsular Malaysia near the Thailand border. The Southeast Asian Journal of Tropical Medicine and Public Health, 26(2):359-63"
"Malaysia","Anopheles aconitus",NA,NA,NA,"",NA,NA,"","","","","","Rahman, W.A., Abu Hassan, A., Adanan, C.R. and Mohd Razha, R. (1995).  A report of Anopheles (Diptera: Culicidae) attracted to cow bait in a malaria endemic village in Peninsular Malaysia near the Thailand border. The Southeast Asian Journal of Tropical Medicine and Public Health, 26(2):359-63"
"Malaysia","Anopheles aconitus",NA,NA,NA,"",NA,NA,"","","","","","Rahman, W.A., Abu Hassan, A., Adanan, C.R. and Mohd Razha, R. (1995).  A report of Anopheles (Diptera: Culicidae) attracted to cow bait in a malaria endemic village in Peninsular Malaysia near the Thailand border. The Southeast Asian Journal of Tropical Medicine and Public Health, 26(2):359-63"
"Malaysia","Anopheles aconitus",NA,NA,NA,"",NA,NA,"","","","","","Rahman, W.A., Abu Hassan, A., Adanan, C.R. and Mohd Razha, R. (1995).  A report of Anopheles (Diptera: Culicidae) attracted to cow bait in a malaria endemic village in Peninsular Malaysia near the Thailand border. The Southeast Asian Journal of Tropical Medicine and Public Health, 26(2):359-63"
"Malaysia","Anopheles aconitus",NA,NA,NA,"",NA,NA,"","","","","","Rahman, W.A., Abu Hassan, A., Adanan, C.R. and Mohd Razha, R. (1995).  A report of Anopheles (Diptera: Culicidae) attracted to cow bait in a malaria endemic village in Peninsular Malaysia near the Thailand border. The Southeast Asian Journal of Tropical Medicine and Public Health, 26(2):359-63"
"Malaysia","Anopheles aconitus",NA,NA,NA,"",NA,NA,"","","","","","Rahman, W.A., Abu Hassan, A., Adanan, C.R. and Mohd Razha, R. (1995).  A report of Anopheles (Diptera: Culicidae) attracted to cow bait in a malaria endemic village in Peninsular Malaysia near the Thailand border. The Southeast Asian Journal of Tropical Medicine and Public Health, 26(2):359-63"
"Malaysia","Anopheles aconitus",NA,NA,NA,"",NA,NA,"","","","","","Rahman, W.A., Abu Hassan, A., Adanan, C.R. and Mohd Razha, R. (1995).  A report of Anopheles (Diptera: Culicidae) attracted to cow bait in a malaria endemic village in Peninsular Malaysia near the Thailand border. The Southeast Asian Journal of Tropical Medicine and Public Health, 26(2):359-63"
"Malaysia","Anopheles aconitus",NA,NA,NA,"",NA,NA,"","","","","","Rahman, W.A., Abu Hassan, A., Adanan, C.R. and Mohd Razha, R. (1995).  A report of Anopheles (Diptera: Culicidae) attracted to cow bait in a malaria endemic village in Peninsular Malaysia near the Thailand border. The Southeast Asian Journal of Tropical Medicine and Public Health, 26(2):359-63"
"Malaysia","Anopheles aconitus",NA,NA,NA,"",NA,NA,"","","","","","Rahman, W.A., Abu Hassan, A., Adanan, C.R. and Mohd Razha, R. (1995).  A report of Anopheles (Diptera: Culicidae) attracted to cow bait in a malaria endemic village in Peninsular Malaysia near the Thailand border. The Southeast Asian Journal of Tropical Medicine and Public Health, 26(2):359-63"
"Malaysia","Anopheles aconitus",NA,NA,NA,"",NA,NA,"","","","","","Rahman, W.A., Abu Hassan, A., Adanan, C.R. and Mohd Razha, R. (1995).  A report of Anopheles (Diptera: Culicidae) attracted to cow bait in a malaria endemic village in Peninsular Malaysia near the Thailand border. The Southeast Asian Journal of Tropical Medicine and Public Health, 26(2):359-63"
"Malaysia","Anopheles aconitus",NA,NA,NA,"",NA,NA,"","","","","","Rahman, W.A., Abu Hassan, A., Adanan, C.R. and Mohd Razha, R. (1995).  A report of Anopheles (Diptera: Culicidae) attracted to cow bait in a malaria endemic village in Peninsular Malaysia near the Thailand border. The Southeast Asian Journal of Tropical Medicine and Public Health, 26(2):359-63"
"Malaysia","Anopheles aconitus",NA,NA,NA,"",NA,NA,"","","","","","Rahman, W.A., Abu Hassan, A., Adanan, C.R. and Mohd Razha, R. (1995).  A report of Anopheles (Diptera: Culicidae) attracted to cow bait in a malaria endemic village in Peninsular Malaysia near the Thailand border. The Southeast Asian Journal of Tropical Medicine and Public Health, 26(2):359-63"
"Malaysia","Anopheles aconitus",NA,NA,NA,"",NA,NA,"","","","","","Rahman, W.A., Abu Hassan, A., Adanan, C.R. and Mohd Razha, R. (1995).  A report of Anopheles (Diptera: Culicidae) attracted to cow bait in a malaria endemic village in Peninsular Malaysia near the Thailand border. The Southeast Asian Journal of Tropical Medicine and Public Health, 26(2):359-63"
"Thailand","Anopheles minimus complex",NA,NA,NA,"",NA,NA,"","","","","","Overgaard, H.J., Ekbom, B., Suwonkerd, W. and Takagi, M. (2003).  Effect of landscape structure on anopheline mosquito density and diversity in northern Thailand: Implications for malaria transmission and control. Landscape Ecology, 18(6):605-619"
"Thailand","Anopheles minimus complex",NA,NA,NA,"",NA,NA,"","","","","","Overgaard, H.J., Ekbom, B., Suwonkerd, W. and Takagi, M. (2003).  Effect of landscape structure on anopheline mosquito density and diversity in northern Thailand: Implications for malaria transmission and control. Landscape Ecology, 18(6):605-619"
"Thailand","Anopheles minimus complex",NA,NA,NA,"",NA,NA,"","","","","","Overgaard, H.J., Ekbom, B., Suwonkerd, W. and Takagi, M. (2003).  Effect of landscape structure on anopheline mosquito density and diversity in northern Thailand: Implications for malaria transmission and control. Landscape Ecology, 18(6):605-619"
"Thailand","Anopheles minimus complex",NA,NA,NA,"",NA,NA,"","","","","","Overgaard, H.J., Ekbom, B., Suwonkerd, W. and Takagi, M. (2003).  Effect of landscape structure on anopheline mosquito density and diversity in northern Thailand: Implications for malaria transmission and control. Landscape Ecology, 18(6):605-619"
"Thailand","Anopheles minimus complex",NA,NA,NA,"",NA,NA,"","","","","","Overgaard, H.J., Ekbom, B., Suwonkerd, W. and Takagi, M. (2003).  Effect of landscape structure on anopheline mosquito density and diversity in northern Thailand: Implications for malaria transmission and control. Landscape Ecology, 18(6):605-619"
"Thailand","Anopheles minimus complex",NA,NA,NA,"",NA,NA,"","","","","","Overgaard, H.J., Ekbom, B., Suwonkerd, W. and Takagi, M. (2003).  Effect of landscape structure on anopheline mosquito density and diversity in northern Thailand: Implications for malaria transmission and control. Landscape Ecology, 18(6):605-619"
"Thailand","Anopheles maculatus",NA,NA,NA,"",NA,NA,"","","","","","Overgaard, H.J., Ekbom, B., Suwonkerd, W. and Takagi, M. (2003).  Effect of landscape structure on anopheline mosquito density and diversity in northern Thailand: Implications for malaria transmission and control. Landscape Ecology, 18(6):605-619"
"Thailand","Anopheles maculatus",NA,NA,NA,"",NA,NA,"","","","","","Overgaard, H.J., Ekbom, B., Suwonkerd, W. and Takagi, M. (2003).  Effect of landscape structure on anopheline mosquito density and diversity in northern Thailand: Implications for malaria transmission and control. Landscape Ecology, 18(6):605-619"
"Thailand","Anopheles maculatus",NA,NA,NA,"",NA,NA,"","","","","","Overgaard, H.J., Ekbom, B., Suwonkerd, W. and Takagi, M. (2003).  Effect of landscape structure on anopheline mosquito density and diversity in northern Thailand: Implications for malaria transmission and control. Landscape Ecology, 18(6):605-619"
"Thailand","Anopheles maculatus",NA,NA,NA,"",NA,NA,"","","","","","Overgaard, H.J., Ekbom, B., Suwonkerd, W. and Takagi, M. (2003).  Effect of landscape structure on anopheline mosquito density and diversity in northern Thailand: Implications for malaria transmission and control. Landscape Ecology, 18(6):605-619"
"Thailand","Anopheles maculatus",NA,NA,NA,"",NA,NA,"","","","","","Overgaard, H.J., Ekbom, B., Suwonkerd, W. and Takagi, M. (2003).  Effect of landscape structure on anopheline mosquito density and diversity in northern Thailand: Implications for malaria transmission and control. Landscape Ecology, 18(6):605-619"
"Thailand","Anopheles maculatus",NA,NA,NA,"",NA,NA,"","","","","","Overgaard, H.J., Ekbom, B., Suwonkerd, W. and Takagi, M. (2003).  Effect of landscape structure on anopheline mosquito density and diversity in northern Thailand: Implications for malaria transmission and control. Landscape Ecology, 18(6):605-619"
"Thailand","Anopheles aconitus",NA,NA,NA,"",NA,NA,"","","","","","Overgaard, H.J., Ekbom, B., Suwonkerd, W. and Takagi, M. (2003).  Effect of landscape structure on anopheline mosquito density and diversity in northern Thailand: Implications for malaria transmission and control. Landscape Ecology, 18(6):605-619"
"Thailand","Anopheles aconitus",NA,NA,NA,"",NA,NA,"","","","","","Overgaard, H.J., Ekbom, B., Suwonkerd, W. and Takagi, M. (2003).  Effect of landscape structure on anopheline mosquito density and diversity in northern Thailand: Implications for malaria transmission and control. Landscape Ecology, 18(6):605-619"
"Thailand","Anopheles aconitus",NA,NA,NA,"",NA,NA,"","","","","","Overgaard, H.J., Ekbom, B., Suwonkerd, W. and Takagi, M. (2003).  Effect of landscape structure on anopheline mosquito density and diversity in northern Thailand: Implications for malaria transmission and control. Landscape Ecology, 18(6):605-619"
"Thailand","Anopheles aconitus",NA,NA,NA,"",NA,NA,"","","","","","Overgaard, H.J., Ekbom, B., Suwonkerd, W. and Takagi, M. (2003).  Effect of landscape structure on anopheline mosquito density and diversity in northern Thailand: Implications for malaria transmission and control. Landscape Ecology, 18(6):605-619"
"Thailand","Anopheles aconitus",NA,NA,NA,"",NA,NA,"","","","","","Overgaard, H.J., Ekbom, B., Suwonkerd, W. and Takagi, M. (2003).  Effect of landscape structure on anopheline mosquito density and diversity in northern Thailand: Implications for malaria transmission and control. Landscape Ecology, 18(6):605-619"
"Thailand","Anopheles aconitus",NA,NA,NA,"",NA,NA,"","","","","","Overgaard, H.J., Ekbom, B., Suwonkerd, W. and Takagi, M. (2003).  Effect of landscape structure on anopheline mosquito density and diversity in northern Thailand: Implications for malaria transmission and control. Landscape Ecology, 18(6):605-619"
"Indonesia","Anopheles aconitus",NA,NA,NA,"",19.4,80.6,"%","","","","","Stoops, C.A., Rusmiarto, S., Susapto, D., Munif, A., Andris, H., Barbara, K.A. and Sukowati, S. (2009).  Bionomics of Anopheles spp. (Diptera: Culicidae) in a malaria endemic region of Sukabumi, West Java, Indonesia. Journal of Vector Ecology, 34(2):200-207"
"Indonesia","Anopheles annularis complex",NA,NA,NA,"",11.1,88.9,"%","","","","","Stoops, C.A., Rusmiarto, S., Susapto, D., Munif, A., Andris, H., Barbara, K.A. and Sukowati, S. (2009).  Bionomics of Anopheles spp. (Diptera: Culicidae) in a malaria endemic region of Sukabumi, West Java, Indonesia. Journal of Vector Ecology, 34(2):200-207"
"Indonesia","Anopheles barbirostris",NA,NA,NA,"",6.4,93.6,"%","","","","","Stoops, C.A., Rusmiarto, S., Susapto, D., Munif, A., Andris, H., Barbara, K.A. and Sukowati, S. (2009).  Bionomics of Anopheles spp. (Diptera: Culicidae) in a malaria endemic region of Sukabumi, West Java, Indonesia. Journal of Vector Ecology, 34(2):200-207"
